502602	-121.9325633	37.28562312
506503	-121.9547659	37.28579661
503217	-121.8302692	37.28672381
507401	-122.0182934	37.2882552
503204	-121.8392357	37.28916175
503115	-121.8578258	37.28928669
502601	-121.9146961	37.29022123
506606	-121.9686884	37.29026342
503210	-121.8226442	37.29042548
506601	-121.9823817	37.29283356
502500	-121.8928392	37.29318091
503207	-121.8155187	37.29472597
506605	-121.9693486	37.29739061
506501	-121.956052	37.29807593
502202	-121.9205809	37.29810955
507702	-122.0591901	37.29909026
503214	-121.8479678	37.29915921
506202	-121.9904673	37.30117713
503213	-121.8372908	37.30150707
506402	-121.9451262	37.3016036
507904	-122.0019531	37.30188376
507906	-122.0191979	37.30201005
507808	-122.0378869	37.30226454
507905	-122.0280771	37.30262691
507903	-122.0101671	37.30266776
502300	-121.9075165	37.30367251
503317	-121.8069275	37.30407516
506305	-121.9717057	37.30452341
503212	-121.8291239	37.30471446
502201	-121.9206986	37.30479765
502400	-121.8923405	37.30485783
502101	-121.9361327	37.3060291
503327	-121.7886271	37.30792736
503103	-121.8642403	37.30881059
506302	-121.9569289	37.30897127
503319	-121.7422317	37.3091652
502102	-121.9254367	37.31039588
503211	-121.8324393	37.3118106
506304	-121.9704032	37.31236277
507807	-122.0405427	37.31236445
503304	-121.8212432	37.31261992
507703	-122.0758433	37.31341596
506204	-121.9864362	37.31371408
511703	-122.1264853	37.31472766
503113	-121.8807127	37.31581832
506401	-121.9453393	37.31640151
508001	-122.0226287	37.31667285
508002	-122.0045094	37.31671881
501800	-121.896232	37.31673191
503315	-121.801369	37.31838031
501900	-121.9084435	37.31892477
502002	-121.9208623	37.31954413
506301	-121.9614946	37.3198074
503305	-121.8147759	37.31987799
507701	-122.0493973	37.32029484
503325	-121.7888059	37.3206367
506203	-121.9829527	37.32079638
503112	-121.8709603	37.32233634
502001	-121.933133	37.32249421
503111	-121.8397959	37.32251741
503106	-121.8470505	37.32276061
501700	-121.8861293	37.32336952
503326	-121.7641106	37.32483515
503402	-121.8349889	37.32572837
503105	-121.8588453	37.32636745
506103	-121.9858746	37.32688256
503324	-121.7890569	37.32764681
507806	-122.0408031	37.32863436
501600	-121.8750757	37.3294739
500500	-121.9279886	37.32999707
508101	-122.0233245	37.33029733
505900	-121.9571064	37.33030761
508102	-122.0050261	37.33039423
500800	-121.8953629	37.3304969
503313	-121.7762409	37.33125421
503306	-121.8222302	37.33137967
506102	-121.9713947	37.33152304
505800	-121.9440174	37.33162946
503321	-121.8066634	37.33264565
500902	-121.8796339	37.3330278
503401	-121.8400245	37.33303687
503110	-121.8498974	37.33313675
507805	-122.0523905	37.33336985
500600	-121.9145505	37.33341655
503323	-121.7914578	37.33372251
506101	-121.9845789	37.33415795
500901	-121.8840756	37.33519227
503504	-121.8342033	37.33582928
501502	-121.8644714	37.33765363
506000	-121.9622074	37.33782558
501300	-121.8744973	37.33869426
500300	-121.9083196	37.33943136
500400	-121.9220801	37.3402024
503507	-121.8319946	37.34020362
510100	-122.0798152	37.34090851
503322	-121.7976536	37.34135154
501501	-121.8584209	37.34159694
501000	-121.8880516	37.34165464
505403	-121.9862999	37.3417999
503511	-121.8141236	37.34262442
505700	-121.9444218	37.34305315
503506	-121.8273327	37.34363246
503602	-121.8523909	37.3445633
508204	-122.0179057	37.34459077
508304	-122.0369252	37.34483777
508301	-122.0570558	37.34487937
508303	-122.0458234	37.34492319
508202	-122.0050592	37.34499791
508203	-122.026779	37.34512612
503703	-121.839596	37.3457461
505402	-121.9734448	37.34615907
501200	-121.8787229	37.34659205
510002	-122.0717456	37.34660394
505203	-121.9331404	37.3470619
505500	-121.962039	37.34716185
503509	-121.8014336	37.34871918
503312	-121.7629073	37.34877297
505401	-121.9872988	37.34904015
500200	-121.9023264	37.3492355
503510	-121.8196786	37.34942883
501400	-121.8685029	37.34944431
505600	-121.9459563	37.35095381
503702	-121.8455716	37.3517714
501100	-121.8848693	37.35204013
511702	-122.0975444	37.3535678
503508	-121.8113593	37.35451255
504002	-121.8341082	37.35466697
508403	-122.0414738	37.35572104
508503	-122.0260369	37.3574423
503707	-121.8537912	37.35791545
505303	-121.9639761	37.35837846
503601	-121.8660932	37.35845828
510001	-122.0798201	37.35848395
500100	-121.8927439	37.35862701
504001	-121.8272158	37.35865251
508505	-122.0098509	37.35890526
505305	-121.9906388	37.35913409
505304	-121.9814704	37.35954125
508506	-122.001123	37.36013885
505302	-121.9723743	37.3607181
508504	-122.0203338	37.36251846
508401	-122.0561991	37.3627753
505100	-121.9240246	37.36303235
503706	-121.8442922	37.36330022
504102	-121.8148945	37.36407967
503709	-121.8620115	37.36455588
508404	-122.0416101	37.36473443
505301	-121.9846954	37.36786153
504101	-121.8203347	37.36934721
503708	-121.8547198	37.3693882
509901	-122.0863339	37.36958197
508703	-122.0110073	37.3697992
509902	-122.0718848	37.37009514
505202	-121.9605811	37.3703141
503900	-121.8317666	37.37111096
510200	-122.1018108	37.37196766
508602	-122.0288607	37.37279429
504319	-121.8673992	37.37361287
613200	-122.216657	37.37457294
503804	-121.8449662	37.37585515
508601	-122.0409423	37.37602907
504202	-121.7921973	37.37648363
504318	-121.8959122	37.37706315
510300	-122.1116819	37.37742115
504311	-121.8846832	37.37755284
511701	-122.1318462	37.37838429
509105	-122.0625419	37.37861814
509106	-122.0504642	37.37870151
509802	-122.0822961	37.37888123
509107	-122.056432	37.37973418
508704	-122.0047235	37.38010331
504317	-121.8765281	37.38276624
503803	-121.849851	37.38352908
509801	-122.0931578	37.38417694
503802	-121.8355111	37.38428742
504201	-121.8209978	37.38450227
508800	-122.0247458	37.38517636
505007	-121.9480626	37.38523464
509700	-122.0731618	37.38546128
504316	-121.8708331	37.38687123
504307	-121.8525912	37.39070694
509600	-122.0803695	37.39086575
508900	-122.0064151	37.39111154
510400	-122.1076427	37.39139809
509109	-122.0596762	37.39149745
509102	-122.0383924	37.39155442
509000	-122.0216685	37.39236718
510500	-122.1201696	37.39283429
504321	-121.8653295	37.3931853
505006	-121.921146	37.39348597
509500	-122.0895791	37.39449659
504310	-121.8896292	37.3955476
504806	-122.0018308	37.3960086
504901	-121.9509186	37.39621079
509403	-122.0968136	37.3981929
505001	-121.9711163	37.40039188
504802	-121.9911322	37.40048321
509108	-122.0570316	37.40057191
504803	-122.0194927	37.40120723
509201	-122.0743518	37.40130666
504314	-121.8548896	37.40170852
509404	-122.1056064	37.40197806
504320	-121.8714897	37.40280931
504805	-122.0034104	37.4032529
509202	-122.0838013	37.4059343
509303	-122.0922509	37.4060429
509401	-122.1144607	37.40708982
510600	-122.1302348	37.40883889
504505	-121.9020848	37.4089035
504315	-121.8595494	37.40927142
509302	-122.1006923	37.40928523
504410	-121.8789149	37.40938175
505005	-121.9450353	37.41206804
504308	-121.8199089	37.41230615
510802	-122.1104467	37.41446846
504411	-121.8648441	37.41609908
504700	-122.0496297	37.41672587
510700	-122.128114	37.41744789
509304	-122.0951176	37.41755124
613400	-122.2795947	37.41829056
510803	-122.1184485	37.4205601
511500	-122.1561587	37.42063627
504416	-121.8762506	37.42069307
613000	-122.2052681	37.42134219
504504	-121.8967569	37.42160024
511607	-122.1579083	37.42180127
511606	-122.1546343	37.42603268
504415	-121.8694512	37.42604549
510801	-122.109778	37.4271349
510900	-122.1296449	37.42769679
511605	-122.1638577	37.43016938
504418	-121.8807994	37.4319881
612900	-122.2036005	37.43223267
511604	-122.1763775	37.43252956
504417	-121.8488322	37.43358196
504507	-121.9130471	37.43573971
511400	-122.1435469	37.43594087
612800	-122.1923109	37.43647415
504602	-121.9882199	37.43710051
504601	-122.0879126	37.43720065
504413	-121.9047008	37.43736756
511000	-122.1217579	37.43762805
504412	-121.8822372	37.43954781
504414	-121.8968647	37.44042321
613300	-122.2491308	37.44056836
612700	-122.1886072	37.44398915
511300	-122.157768	37.44562436
511100	-122.1324674	37.44578979
611400	-122.2117519	37.44738905
613700	-122.374199	37.44852196
612600	-122.1817425	37.44928072
504506	-121.9162796	37.45024629
511200	-122.1470302	37.45121293
504421	-121.9011599	37.4513245
611300	-122.2252685	37.4523681
612500	-122.1777562	37.4556757
611200	-122.2345409	37.4564796
611100	-122.2524544	37.45781273
504422	-121.9070194	37.45849555
612100	-122.1436576	37.45913235
612200	-122.1581257	37.46017569
504420	-121.8691156	37.46045825
611900	-122.1292945	37.46440587
612400	-122.1655182	37.46454994
609700	-122.2744969	37.46532295
611000	-122.2336355	37.4663613
611500	-122.1849328	37.46753965
612000	-122.1464423	37.46816617
610700	-122.2190806	37.4699135
610800	-122.2260737	37.47020863
443301	-121.9131793	37.47066396
610601	-122.2092418	37.47149174
609800	-122.2531301	37.47226104
610602	-122.1974943	37.47454847
611600	-122.170396	37.47479165
610900	-122.2320815	37.47664562
609900	-122.2478816	37.47961255
610203	-122.2235954	37.47982378
610500	-122.2045232	37.47986901
609603	-122.2814957	37.48142504
611800	-122.1361326	37.48196136
610400	-122.1915744	37.48262764
610000	-122.2414347	37.48455712
610201	-122.2137147	37.48483027
443302	-121.9214568	37.4853797
443200	-121.8958573	37.4873731
609602	-122.2762047	37.48892443
610202	-122.2293081	37.48976718
611700	-122.1578132	37.49015954
609300	-122.2520348	37.49057685
610100	-122.238712	37.49324751
609400	-122.2632928	37.49476451
609601	-122.2834009	37.49552104
609200	-122.2610631	37.5032741
608900	-122.3102324	37.50466443
609500	-122.2775036	37.50479088
441503	-122.0218237	37.50694795
443102	-121.9273773	37.50732143
609100	-122.2552295	37.51007143
610302	-122.210196	37.51177896
609000	-122.280536	37.51347355
444300	-122.0485907	37.51559882
608800	-122.3107697	37.51654958
443002	-121.9606388	37.5168815
444600	-122.0078009	37.51775349
443001	-121.951508	37.51845407
442900	-121.9748235	37.51853811
606900	-122.3456548	37.52016499
608700	-122.2883113	37.52083345
613502	-122.4678644	37.52136665
607000	-122.3231725	37.52461662
443101	-121.9304283	37.52529755
608600	-122.2737536	37.52702463
607100	-122.3045603	37.52718481
443103	-121.9038833	37.52829721
610304	-122.2554384	37.52852923
606800	-122.3376788	37.52942967
442800	-121.9930175	37.52949218
442300	-121.9609878	37.53127395
442400	-121.9737807	37.53152985
608502	-122.2825652	37.5317292
607200	-122.2974907	37.53316796
607300	-122.3119597	37.5342237
444500	-122.0274259	37.53427166
613501	-122.4145563	37.53431544
442200	-121.9422521	37.53469743
444400	-122.0354429	37.53621443
442500	-121.9871161	37.53720575
442700	-122.0080525	37.5373291
608501	-122.2889848	37.53748717
608013	-122.2630865	37.53978814
606700	-122.3236002	37.54056326
610303	-122.2395285	37.54087447
608023	-122.2706339	37.54143293
441921	-121.9678014	37.54249562
444200	-122.0457351	37.54263309
607400	-122.3123383	37.54433545
441922	-121.9774247	37.54434879
613600	-122.4983467	37.54471694
608400	-122.2847631	37.54618799
442600	-122.0015299	37.54648519
607500	-122.299799	37.54679847
605700	-122.3482174	37.54794938
442100	-121.9498512	37.54832393
608002	-122.2672876	37.54881545
441923	-121.9850178	37.55100726
444100	-122.036332	37.55140295
608001	-122.2584874	37.55148108
606600	-122.3170098	37.55293943
441700	-122.0116553	37.55333426
606500	-122.3310172	37.55344779
450701	-121.8074682	37.5569301
441602	-122.0211943	37.55709754
608300	-122.2513754	37.55746242
441901	-121.9674666	37.5576314
607600	-122.3066484	37.55819678
442000	-121.9354947	37.5591574
441800	-121.9914994	37.55922528
607800	-122.2948552	37.56080546
607900	-122.2860849	37.56090295
608004	-122.2753599	37.56091045
608100	-122.2619555	37.56125846
606400	-122.3256704	37.56141039
441601	-122.0304346	37.56366264
605600	-122.3689164	37.5649272
607702	-122.3025524	37.56498652
606300	-122.3192591	37.5653845
608200	-122.2594782	37.56743982
605800	-122.3452885	37.56797682
441302	-122.0195382	37.56950216
441501	-122.0737229	37.56966973
607701	-122.3034286	37.57115616
441301	-122.0025098	37.57167593
605900	-122.334085	37.5724026
606200	-122.3220263	37.57282759
441521	-122.0532707	37.57294834
441401	-122.0377212	37.57365908
605500	-122.348284	37.57659113
441200	-121.9889604	37.57721697
440305	-122.0747909	37.57754634
606000	-122.3311069	37.58006558
605000	-122.3895337	37.58115554
606100	-122.3169547	37.58142938
603300	-122.4856541	37.58175643
605300	-122.3621097	37.58207425
440332	-122.0860463	37.58207639
441402	-122.0398542	37.58241529
605200	-122.3766661	37.58341897
441522	-122.0571656	37.58450298
440306	-122.0683645	37.58496097
441100	-121.9618204	37.58516473
605400	-122.3454647	37.58621908
440304	-122.0766066	37.58696578
440309	-122.0143398	37.58760783
603200	-122.5054672	37.58818637
604900	-122.3978322	37.5893399
440308	-122.0278386	37.58934635
440307	-122.0485998	37.59122685
604700	-122.4066577	37.59367888
605100	-122.3711389	37.59430061
603400	-122.4623092	37.5948602
440331	-122.083441	37.59824955
604800	-122.3977682	37.59951044
604600	-122.4184794	37.6003823
440200	-122.0225592	37.60039233
440301	-122.0425852	37.60132484
440302	-122.0711325	37.60185198
604400	-122.390223	37.60497335
604500	-122.4100331	37.60619766
437100	-122.1223886	37.61328207
603900	-122.4170706	37.61407245
603100	-122.4822287	37.61564855
440100	-121.9812189	37.61611014
438202	-122.0580161	37.6181637
438100	-122.0390952	37.61828002
438400	-122.0825358	37.61839196
603800	-122.4340345	37.61919348
438000	-122.0288255	37.61933628
604300	-122.3830927	37.62077198
604000	-122.4206503	37.62342331
604101	-122.4100768	37.6236258
603500	-122.4602597	37.62384457
438201	-122.0765205	37.62628586
604200	-122.4061193	37.62739354
438300	-122.0885454	37.62823063
603600	-122.4606727	37.62954448
603700	-122.4485115	37.63263983
604102	-122.4256508	37.63331677
437600	-122.080589	37.63532624
437300	-122.092995	37.63620235
603000	-122.4841948	37.63628538
437700	-122.0714309	37.63640679
451101	-121.6366837	37.63715027
602500	-122.4505356	37.63997535
437900	-122.0612506	37.64269722
437400	-122.0876523	37.64279677
437800	-122.0686848	37.64309306
437200	-122.1116237	37.64315544
437500	-122.0793463	37.64398587
602400	-122.4357992	37.64447633
602600	-122.4610018	37.64629554
437000	-122.1015628	37.64714801
602700	-122.4752824	37.64856602
435101	-121.9908081	37.65021826
451102	-121.7863767	37.6506933
602300	-122.4005714	37.65077711
602900	-122.4889638	37.65150294
436602	-122.0851391	37.65178053
450601	-121.9313573	37.6529968
436800	-122.0945167	37.65362761
435102	-122.0458447	37.65509532
601800	-122.4460623	37.65537511
601603	-122.4611846	37.65575297
602200	-122.4175749	37.65621074
436601	-122.0788815	37.65673197
601605	-122.4698872	37.65703674
450607	-121.8874488	37.65727758
436500	-122.0688795	37.65859446
602800	-122.4839362	37.65948349
450741	-121.8647537	37.66022121
436900	-122.1097081	37.66035373
602100	-122.4064684	37.66179246
436700	-122.1004894	37.66205754
601900	-122.4359555	37.66260896
601700	-122.4560012	37.66279642
451702	-121.7950901	37.66452454
450742	-121.8289051	37.66484055
436300	-122.0917579	37.66628521
436402	-122.0405069	37.66666182
451601	-121.7607138	37.668402
436200	-122.1121542	37.66850377
601604	-122.4691194	37.66854278
602000	-122.4199661	37.66886653
436000	-122.137527	37.66914684
601502	-122.478283	37.66929243
450606	-121.8999583	37.66947374
450602	-121.9128704	37.67052604
451602	-121.7756378	37.67123744
436401	-122.0651447	37.67147426
436100	-122.1234105	37.67188147
451701	-121.7879621	37.67209378
450605	-121.8820239	37.67215112
435900	-122.1475685	37.6725389
451501	-121.7368461	37.67339764
435400	-122.0831568	37.67393434
601501	-122.4856706	37.67508177
601601	-122.4501997	37.67801487
601000	-122.4927232	37.67832819
435700	-122.1158806	37.6786159
435600	-122.1048877	37.67867658
435800	-122.129436	37.67940947
435300	-122.0646076	37.68076983
450703	-121.8556565	37.68086852
435500	-122.093306	37.6809818
601400	-122.4786387	37.6809833
450604	-121.8865618	37.68122957
433500	-122.1553427	37.68453408
451503	-121.7489609	37.68498948
431200	-122.082771	37.6855618
433600	-122.144333	37.68588538
435200	-122.0507494	37.68605094
451402	-121.781513	37.68702176
433400	-122.1699392	37.68721194
600100	-122.4119031	37.6877159
433700	-122.1141076	37.68773077
601300	-122.4654971	37.68796186
431100	-122.0671725	37.68822388
450603	-121.9108208	37.68879297
451300	-121.8157088	37.68964425
601100	-122.48937	37.69214847
434000	-122.1102058	37.69245482
431000	-122.0784314	37.69292905
601200	-122.478454	37.69333946
451502	-121.7298133	37.69352283
450722	-121.8822336	37.69450587
451401	-121.762818	37.69599163
600500	-122.4569523	37.69705388
600600	-122.4666133	37.6975757
430900	-122.0828643	37.69826812
433300	-122.1575475	37.69866463
433800	-122.1234134	37.69884364
430800	-122.0650592	37.69925049
433900	-122.1135601	37.69926908
600800	-122.4805104	37.70012312
433200	-122.1465742	37.70128092
433102	-122.1330277	37.70198337
600300	-122.4319209	37.70222222
430600	-122.0970064	37.70428178
600200	-122.4156638	37.70438002
600900	-122.4880156	37.70473321
430500	-122.1093752	37.70516951
600700	-122.4641551	37.70527661
600400	-122.4481543	37.7053421
430700	-122.0821858	37.70611042
26404	-122.4154099	37.7096296
26303	-122.4434701	37.70967452
450500	-121.9648016	37.70975644
451201	-121.740199	37.71014296
450300	-121.9176608	37.71058911
432400	-122.1848207	37.71100259
60502	-122.4201181	37.71101846
26403	-122.4069232	37.71120786
26200	-122.453937	37.71136865
26302	-122.4307007	37.71161828
433101	-122.1438214	37.71226795
450400	-121.9325259	37.71259934
61000	-122.3899317	37.71339429
26401	-122.4111517	37.71349444
26301	-122.4395844	37.713887
31400	-122.4571876	37.71475256
31300	-122.4674173	37.7157843
433000	-122.1354778	37.71581774
26402	-122.4033652	37.71653603
33202	-122.4793105	37.71767113
26004	-122.4357414	37.71790636
60501	-122.4186113	37.71798436
450100	-121.8902357	37.7183422
430300	-122.0832715	37.71883359
432500	-122.1688817	37.71935413
60400	-122.4937901	37.71955266
26100	-122.4432064	37.71962983
26003	-122.4288622	37.71967192
430400	-122.1012788	37.72085527
31200	-122.4555047	37.72088031
432800	-122.1239764	37.72125365
25800	-122.4020253	37.72165677
23400	-122.3901549	37.72167552
450200	-121.9155179	37.72256843
432600	-122.1551942	37.72271337
430200	-122.062039	37.72340689
25900	-122.4109886	37.72349092
26001	-122.4323089	37.72358466
450721	-121.8392853	37.72414391
60600	-122.3682983	37.72473301
23300	-122.3977824	37.72542673
26002	-122.4262673	37.72607551
33201	-122.4798025	37.72631985
432700	-122.1429834	37.7270533
23200	-122.3861448	37.72772393
25500	-122.4373299	37.72813305
409000	-122.2116918	37.72814382
30900	-122.4683512	37.72832945
31000	-122.4572034	37.7286375
25600	-122.4224397	37.72876994
409200	-122.1778242	37.72913569
31100	-122.4464452	37.72961136
25700	-122.409182	37.73001616
432300	-122.1657307	37.73088054
345101	-121.9386602	37.73179438
33100	-122.4872696	37.73225248
409100	-122.1834827	37.73231895
23003	-122.3958551	37.73270564
432200	-122.1562931	37.73301975
25403	-122.4211485	37.73384055
428301	-122.2373678	37.73408965
23102	-122.3845083	37.73452678
451202	-121.7688887	37.73474246
23001	-122.4017867	37.73520058
23103	-122.3760553	37.73534333
432100	-122.1466018	37.73581807
23002	-122.3921425	37.73642631
25402	-122.4129875	37.73650593
30700	-122.4502298	37.73746168
23101	-122.3883947	37.73763827
25401	-122.4210221	37.73774148
409300	-122.1734143	37.73780515
21800	-122.4291375	37.73794926
33000	-122.4847932	37.73855021
345103	-121.9284165	37.73869224
30800	-122.4678407	37.73922835
21700	-122.4392567	37.74027478
410400	-122.162214	37.7407734
35400	-122.5052914	37.74250951
428302	-122.2478427	37.74254428
35300	-122.4978198	37.74256717
345110	-121.9757668	37.74372108
25200	-122.4142475	37.74373709
25300	-122.4201818	37.74376096
30600	-122.4571631	37.74381746
410000	-122.1320962	37.74392899
25100	-122.4076408	37.7440327
409400	-122.1804307	37.74455616
345102	-121.9481121	37.74493627
21500	-122.426728	37.74507854
60900	-122.390438	37.74516445
410200	-122.1571455	37.74531143
21600	-122.4381939	37.74551723
410300	-122.1661973	37.74662928
30400	-122.4675849	37.74697896
410100	-122.1535685	37.747844
32900	-122.4903471	37.74898442
21300	-122.438383	37.74930909
32800	-122.481026	37.74938144
21400	-122.4295248	37.74958239
409500	-122.183565	37.7503837
22901	-122.4139747	37.75121911
22902	-122.4104055	37.7513419
21000	-122.4229516	37.75163437
30500	-122.4526536	37.75177049
22903	-122.4062616	37.75178812
20900	-122.4184391	37.7518388
30302	-122.4717353	37.75194679
21200	-122.4381239	37.75318766
409600	-122.1726645	37.7532123
21100	-122.4299208	37.75397654
408900	-122.1888768	37.7539972
35201	-122.5071042	37.75498739
20400	-122.4440788	37.75515684
22703	-122.3970625	37.75525152
428200	-122.2403889	37.75526539
22803	-122.4121439	37.75585074
409700	-122.1658695	37.75641544
30301	-122.4693022	37.75695755
430100	-122.0659554	37.75750402
35100	-122.499123	37.75762772
30102	-122.4569392	37.75834622
408800	-122.1969655	37.75879125
22802	-122.4062486	37.75892956
20500	-122.4370562	37.75912988
20700	-122.4236427	37.75918907
20800	-122.4191776	37.75945494
22600	-122.3872675	37.75951093
20600	-122.4304436	37.75956985
428100	-122.2346136	37.75990644
32700	-122.4911349	37.76014349
428400	-122.2511812	37.76022228
22701	-122.4020469	37.76027685
409800	-122.1558697	37.76034354
408500	-122.1784463	37.76045993
32600	-122.4817955	37.76055353
345109	-121.932659	37.76058399
22801	-122.4125566	37.7607581
35202	-122.5061757	37.76140367
428500	-122.2590385	37.76156293
409900	-122.1355291	37.7620306
22702	-122.3957159	37.76256406
30201	-122.4738279	37.7627679
30202	-122.4673383	37.76305046
407300	-122.2119281	37.76333743
30101	-122.4597314	37.76423423
408400	-122.1708354	37.76463546
427100	-122.2315589	37.76482143
20300	-122.4295312	37.76489412
17000	-122.4395033	37.76492293
428600	-122.2700589	37.76528426
17100	-122.448226	37.76558809
408600	-122.1823306	37.7662105
428000	-122.247512	37.76670232
20200	-122.4242538	37.7670643
16900	-122.4324064	37.76712586
17700	-122.412457	37.76803007
20100	-122.419994	37.76866077
408700	-122.188985	37.76887045
60300	-122.4819045	37.7690251
407500	-122.1976395	37.76949341
427900	-122.2582273	37.76984824
16700	-122.4377272	37.77038004
16600	-122.4474593	37.77051067
407400	-122.206795	37.77102158
408300	-122.1644946	37.77107781
427800	-122.2690365	37.77154049
60700	-122.3936023	37.7716845
427700	-122.2846084	37.77180721
16800	-122.4269887	37.77243955
345108	-121.9536962	37.77301579
406100	-122.2278233	37.77394454
16500	-122.447803	37.77421829
427200	-122.2474997	37.77435564
47702	-122.483827	37.77447316
16400	-122.4370016	37.77512307
408200	-122.1755764	37.77515264
18000	-122.4022723	37.7753472
47901	-122.5073399	37.77588694
16300	-122.4295713	37.77606817
47800	-122.4939064	37.77652916
407700	-122.1931883	37.77653872
47600	-122.4755689	37.77678058
345202	-121.9895192	37.77701767
45200	-122.4680272	37.77714561
16200	-122.4229022	37.77718324
407600	-122.2032028	37.77753245
45100	-122.4613729	37.7776101
407200	-122.2193166	37.77777774
427600	-122.2835607	37.77784826
17800	-122.4064633	37.77785313
15600	-122.4564515	37.77826123
47701	-122.4840936	37.77827413
15700	-122.4480068	37.77894673
47902	-122.5040029	37.77921372
17601	-122.4107589	37.77940093
16100	-122.4286897	37.78001163
427300	-122.2676132	37.78005215
15800	-122.4377416	37.78026282
12400	-122.4173634	37.78073757
407100	-122.2117395	37.78164147
407800	-122.1866564	37.78177316
406202	-122.2265797	37.78196381
42700	-122.4881931	37.78229993
16000	-122.4224929	37.78236268
42600	-122.4781887	37.7832782
12500	-122.4114742	37.7833165
15900	-122.4293631	37.78337403
427500	-122.3101573	37.78432603
15400	-122.4510717	37.78438581
40200	-122.4684373	37.78439161
60200	-122.5016702	37.78442167
408100	-122.1569572	37.78501486
406201	-122.2307411	37.78504674
15500	-122.4341379	37.7851234
40100	-122.4618394	37.78517329
12200	-122.4180564	37.7856651
17901	-122.3920911	37.78573767
427400	-122.2840959	37.78588298
12300	-122.4114525	37.78650491
42800	-122.4868258	37.78671411
15300	-122.4393511	37.78678591
406000	-122.249576	37.78704109
15100	-122.4234318	37.78748561
15200	-122.4302873	37.7879446
12000	-122.4185469	37.78799716
407000	-122.2024708	37.78801494
406500	-122.2170152	37.78809965
407900	-122.1845284	37.78824029
13300	-122.4524293	37.78874359
12100	-122.4119249	37.78884021
17602	-122.398474	37.78906597
406300	-122.2250304	37.78930246
405900	-122.2384367	37.78942663
13400	-122.4408043	37.78987892
11700	-122.4034955	37.7904693
11100	-122.4190996	37.7907781
11900	-122.4114806	37.79082344
13500	-122.432579	37.79092968
11200	-122.4127666	37.7930084
13100	-122.4263168	37.79313935
11800	-122.4061769	37.79340029
406900	-122.1903303	37.79343235
13200	-122.4387871	37.79369471
405800	-122.2330927	37.79400158
11000	-122.4198385	37.79438354
406600	-122.2102436	37.79467562
11300	-122.4093732	37.79474572
405400	-122.2478496	37.79502021
