37.75903859	-122.1640207	BC
37.75443303	-122.1635542	CD
37.75615022	-122.1676851	D
37.75942294	-122.157116	BC
37.76095134	-122.1550469	D
37.76245433	-122.1357725	BC
37.74885877	-122.1203967	CD
37.75462051	-122.14959	D
37.74455574	-122.132354	BC
37.73845708	-122.1406828	C
37.73936809	-122.1227983	CD
37.75303661	-122.1493442	D
37.75070188	-122.1543747	BC
37.74592668	-122.1529989	C
37.75151895	-122.1596135	CD
37.75380308	-122.1519217	D
37.75279965	-122.1603382	BC
37.74384761	-122.1540969	C
37.74559967	-122.1577504	CD
37.74663886	-122.1632127	CD
37.74662375	-122.1679202	D
37.74076496	-122.1621862	CD
37.7426779	-122.168494	D
37.89480109	-122.2909559	D
37.89447139	-122.2974212	D
37.89314525	-122.303549	BC
37.89248723	-122.3062647	D
37.88343468	-122.3120717	BC
37.88594728	-122.3081783	D
37.88184614	-122.3114656	DE
37.88660598	-122.2949382	D
37.88512471	-122.2841589	CD
37.88770839	-122.2881755	D
37.90137093	-122.2649327	C
37.89873471	-122.2666704	CD
37.89771536	-122.2786021	B
37.89729085	-122.2739561	CD
37.89887629	-122.2854805	D
37.89693842	-122.2823539	B
37.88905569	-122.2797028	CD
37.89424822	-122.284904	D
37.88836858	-122.2709144	CD
37.88947567	-122.2570023	B
37.89520546	-122.2582687	C
37.8920265	-122.2609688	CD
37.8841046	-122.253028	B
37.88349535	-122.260804	CD
37.88196578	-122.2701576	CD
37.88035665	-122.2781559	CD
37.87907501	-122.2879274	CD
37.88030291	-122.2936139	D
37.8572756	-122.2896476	CD
37.86583277	-122.2978959	D
37.86643046	-122.3071664	DE
37.86929881	-122.2924023	CD
37.87336996	-122.2965382	D
37.87292235	-122.287386	CD
37.8732208	-122.2929875	D
37.87413454	-122.2778913	CD
37.87530993	-122.2695638	CD
37.87943178	-122.2562094	B
37.87721521	-122.2606728	CD
37.87719298	-122.2492724	B
37.87163168	-122.2492393	C
37.87192526	-122.2593755	CD
37.86650171	-122.2482405	B
37.86830392	-122.2474942	C
37.86753077	-122.2526461	CD
37.86678038	-122.2599556	CD
37.86794539	-122.2691978	CD
37.86689119	-122.2770962	CD
37.8658456	-122.2863444	CD
37.86385411	-122.2918707	CD
37.86497929	-122.294806	D
37.85733334	-122.2842529	CD
37.85834677	-122.2758785	CD
37.85933446	-122.2680146	CD
37.85886934	-122.2587011	CD
37.86317884	-122.2592561	CD
37.86294163	-122.2466472	B
37.8605552	-122.2505069	BC
37.86388962	-122.2450963	C
37.86131286	-122.2502575	CD
37.85374263	-122.2432166	BC
37.85606463	-122.2381066	C
37.8554471	-122.2494078	CD
37.85240575	-122.2674702	CD
37.85450871	-122.2571124	CD
37.85042894	-122.2748025	CD
37.85045551	-122.2816657	CD
37.85033979	-122.2856954	D
37.82830288	-122.27958	CD
37.8378637	-122.287127	D
37.83891607	-122.2971284	DE
37.82169982	-122.2250639	BC
37.81794554	-122.2366133	CD
37.8263127	-122.2380287	BC
37.82265659	-122.2437343	CD
37.76469028	-122.2316218	D
37.7716864	-122.2477902	D
37.77673378	-122.2465039	DE
37.77651013	-122.268307	D
37.78136247	-122.2673868	DE
37.78523139	-122.2841841	DE
37.77574667	-122.2914446	D
37.7844351	-122.3099812	DE
37.77706524	-122.2825598	D
37.7790635	-122.285114	DE
37.77348707	-122.2835744	D
37.77011596	-122.2864922	DE
37.77154049	-122.2690365	D
37.76984824	-122.2582273	D
37.76670232	-122.247512	D
37.75990889	-122.234619	D
37.7565711	-122.2392688	D
37.75352409	-122.2414386	DE
37.73418067	-122.2372746	DE
37.74220624	-122.2471821	DE
37.76268603	-122.2500376	D
37.75807117	-122.2522239	DE
37.76393498	-122.2587094	D
37.75993333	-122.2591495	DE
37.76794514	-122.2707001	D
37.76351374	-122.2677786	DE
37.75390216	-122.0975846	BC
37.75973929	-122.0467619	C
37.69603794	-122.0568201	CD
37.72084419	-122.0622568	BC
37.74611659	-122.0597975	C
37.70494903	-122.0690331	CD
37.71883359	-122.0832715	BC
37.72105582	-122.1014184	BC
37.71179672	-122.0949746	CD
37.70519788	-122.1093958	BC
37.69159508	-122.0995342	CD
37.70451628	-122.0977079	BC
37.70314556	-122.0936074	CD
37.70751537	-122.0808679	BC
37.70457008	-122.0836306	CD
37.70185974	-122.0603903	BC
37.69838189	-122.0666134	CD
37.70053531	-122.0889201	BC
37.69820867	-122.0827055	CD
37.6913053	-122.0921143	BC
37.69294435	-122.0783024	CD
